"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","pageload_time"
2018-03-01,"tips",70.485109016904,0,0,0,5.1457275576259
2018-03-01,"tips",70.4554843223821,0,0,0,5.12288874273231
2018-03-01,"tips",67.4509935389729,1,0,0,4.85560891610076
2018-03-01,"tips",70.0565347672165,1,0,0,5.16037906718391
2018-03-01,"tips",71.7577757731722,0,0,0,4.59641235118484
2018-03-01,"tips",70.1516250472516,1,1,0,4.49983019886416
2018-03-01,"tips",69.3541079873884,1,1,0,4.92506808003019
2018-03-01,"tips",72.1381043571171,1,0,0,4.43430818218782
2018-03-01,"tips",69.6991436103143,1,0,0,4.75990805753271
2018-03-01,"tips",69.9564483834159,1,0,0,5.0310271094809
2018-03-01,"tips",69.1151792136913,1,0,0,5.19440049933924
2018-03-01,"tips",69.7572284948361,1,0,0,5.010976830938
2018-03-01,"tips",69.878270813677,0,0,0,4.35854827682893
2018-03-01,"tips",69.0212535124071,1,0,0,5.07693866607447
2018-03-01,"tips",70.7049913040422,1,0,0,5.22280535145543
2018-03-01,"tips",69.747784405798,1,0,0,5.10788731843825
2018-03-01,"tips",70.0203071219165,1,0,0,4.79411131582008
2018-03-01,"tips",69.5271646757845,0,0,0,5.53694453180478
2018-03-01,"tips",70.190349727853,1,0,0,5.17328564793592
2018-03-01,"tips",70.5482642049552,1,0,0,4.74569088577373
2018-03-01,"tips",69.6603261092315,1,0,0,5.08185348623867
2018-03-01,"tips",70.3168260882444,1,0,0,4.87474915347428
2018-03-01,"tips",70.7959842661557,1,0,0,5.44683204216721
2018-03-01,"tips",67.8014425349331,1,0,0,4.89006985160489
2018-03-01,"tips",69.6868198529621,1,0,0,4.87087690341114
2018-03-01,"tips",68.1437850558225,1,0,0,4.77991279251573
2018-03-01,"tips",68.4847774632841,0,0,0,5.33314758067427
2018-03-01,"tips",70.3704067505682,1,0,0,4.50934585917392
2018-03-01,"tips",71.0084986717608,1,0,1,4.89755310483695
2018-03-01,"tips",71.7864295529253,1,0,0,4.67026521315855
2018-03-01,"tips",70.075752724993,1,0,0,5.02579828547825
2018-03-01,"tips",69.2407097430377,1,1,0,4.88355247518205
2018-03-01,"tips",68.3920863856889,0,0,0,4.58388069873412
2018-03-01,"tips",70.6227468657505,1,0,0,5.34826194265717
2018-03-01,"tips",70.8191449335492,0,0,0,5.06937928555093
2018-03-01,"tips",70.859349919314,1,0,0,4.82625371081663
2018-03-01,"tips",69.9475968606449,1,0,0,4.98824309284308
2018-03-01,"tips",69.9198215222384,1,0,0,5.48275021658444
2018-03-01,"tips",70.9605032018322,1,0,0,5.07608726224044
2018-03-01,"tips",70.2701230870292,1,0,0,4.96471108351613
2018-03-01,"tips",68.4292752310699,0,1,0,4.58099867830699
2018-03-01,"tips",69.7127182026006,1,0,0,4.82349192821923
2018-03-01,"tips",68.5059614418314,1,0,0,5.13191608405236
2018-03-01,"tips",69.3702443090209,1,0,0,5.10729304043592
2018-03-01,"tips",69.7331812869692,0,1,0,5.47651496468165
2018-03-01,"tips",68.5179871636971,1,0,0,4.8430230170835
2018-03-01,"tips",70.3950644654154,0,1,0,5.13192305155817
2018-03-01,"tips",69.566039709144,1,0,0,5.01115236358931
2018-03-01,"tips",71.5669376820195,1,0,0,4.72912510948192
2018-03-01,"tips",68.5390795520875,1,0,0,4.92283977489321
2018-03-01,"tips",68.5467593414524,1,0,0,5.3543581990776
2018-03-01,"tips",70.2558206832533,1,0,0,4.77376589306169
2018-03-01,"tips",69.6696437679154,0,0,0,4.57741668089851
2018-03-01,"tips",71.9238393654286,1,0,0,4.84473249425338
2018-03-01,"tips",70.6427196329203,1,0,0,4.99766689901858
2018-03-01,"tips",68.1723220674078,0,1,0,5.20067114597402
2018-03-01,"tips",69.3817797722576,1,0,0,4.81779238681871
2018-03-01,"tips",72.3544342281089,0,0,0,4.77601515269348
2018-03-01,"tips",69.8931428822387,0,0,0,4.98723765083475
2018-03-01,"tips",70.8998762440007,1,1,0,4.96673274165861
2018-03-01,"tips",70.4149844328485,1,0,0,5.42168839788308
2018-03-01,"tips",69.5274809353148,0,0,0,5.47650403278403
2018-03-01,"tips",71.8553904264624,1,1,0,4.67605220272384
2018-03-01,"tips",68.8559867478469,1,0,0,5.42387312770301
2018-03-01,"tips",69.8947616492303,0,0,0,5.17893562073524
2018-03-01,"tips",71.7701831652321,1,0,0,5.3278716239872
2018-03-01,"tips",69.1379971705467,0,0,0,4.43884254957984
2018-03-01,"tips",68.2611839613134,1,1,0,4.5482148518172
2018-03-01,"tips",68.5572632365031,1,0,0,4.434374711042
2018-03-01,"tips",68.7105498998981,1,0,0,5.50904639115888
2018-03-01,"tips",69.2027924113122,1,1,0,4.84392475542434
2018-03-01,"tips",71.3975231415778,1,0,0,4.72032307265309
2018-03-01,"tips",71.1007016881196,1,0,0,5.31897859314858
2018-03-01,"tips",70.8409488849453,1,0,0,5.33931912464499
2018-03-01,"tips",70.4940089474592,1,0,0,4.51619693504089
2018-03-01,"tips",69.8941230746834,1,0,0,4.5560900249505
2018-03-01,"tips",72.2832112628904,1,0,0,5.11932741727046
2018-03-01,"tips",68.8575761612343,1,0,0,4.85491112888986
2018-03-01,"tips",69.212465646667,0,0,0,4.45633613423469
2018-03-01,"tips",69.1558426128676,1,0,0,5.03015771052422
2018-03-01,"tips",68.8706226069043,1,0,0,4.72779084509664
2018-03-01,"tips",69.7982180178163,1,0,1,5.04010414101427
2018-03-01,"tips",69.1696030414598,1,0,0,5.01821261628222
2018-03-01,"tips",70.173169233038,1,0,0,4.58898580619641
2018-03-01,"tips",69.1946611791064,1,0,0,5.22379456743188
2018-03-01,"tips",69.7241230903825,1,0,0,4.31791757875202
2018-03-01,"tips",70.2661674751308,1,0,0,5.29483615683796
2018-03-01,"tips",69.3620208906577,1,0,0,5.14171123629663
2018-03-01,"tips",69.5186682272959,1,0,0,4.99208246885383
2018-03-01,"tips",70.8566000762585,1,0,0,4.90585344980831
2018-03-01,"tips",70.4695471516736,1,0,0,5.39114044676823
2018-03-01,"tips",67.3681433281292,1,0,0,4.88699560781964
2018-03-01,"tips",70.6634402527954,0,0,0,5.18701609298425
2018-03-01,"tips",70.8747207642087,1,1,0,4.86307160209891
2018-03-01,"tips",69.7331326393163,1,0,0,4.69106230917551
2018-03-01,"tips",70.855756269231,0,0,0,5.06615123408875
2018-03-01,"tips",70.7933591458978,0,0,0,5.17865372797693
2018-03-01,"tips",70.3519628558216,1,1,0,5.16589943740483
2018-03-01,"tips",69.2992999994603,1,0,0,4.98194474356893
2018-03-01,"tips",71.7054364613946,1,0,0,4.98571215978117
2018-03-01,"tips",70.5578679306485,0,0,0,4.78954455716742
2018-03-01,"tips",70.1568825622107,0,0,0,4.93574293896865
2018-03-01,"tips",68.5615703935283,1,0,0,5.5032303428282
2018-03-01,"tips",72.8745461066101,1,0,0,5.42236930115843
2018-03-01,"tips",69.2236647525797,1,0,0,4.70811776420812
2018-03-01,"tips",68.4624320545854,1,0,0,4.58745684484449
2018-03-01,"tips",70.7863431747974,1,0,0,5.29716455903437
2018-03-01,"tips",71.6879480491018,1,0,0,4.90198534444236
2018-03-01,"tips",69.2873199271356,1,1,0,5.21994650990217
2018-03-01,"tips",69.54008980196,1,0,0,4.89274532967147
2018-03-01,"tips",68.9763202725636,1,0,0,4.96179874750049
2018-03-01,"tips",71.0588540454234,0,0,0,5.01677666010415
2018-03-01,"tips",70.3574793833425,1,0,1,5.1805887558926
2018-03-01,"tips",71.5606489356299,1,0,0,4.98393199944447
2018-03-01,"tips",70.8179497904444,1,1,0,4.75581427953979
2018-03-01,"tips",69.9174621745567,1,0,0,5.02302084593251
2018-03-01,"tips",69.0374102781066,1,0,0,5.04595129727767
2018-03-01,"tips",70.1151927706227,1,0,0,5.09386610106252
2018-03-01,"tips",70.5449117140015,0,0,0,5.28152084708447
2018-03-01,"tips",70.1195388867164,0,1,0,5.18742071818922
2018-03-01,"tips",71.234292284664,1,0,0,5.11134401464446
2018-03-01,"tips",69.5727022590558,0,0,1,5.34442705702972
2018-03-01,"tips",69.9600588733669,1,0,0,4.67184037961355
2018-03-01,"tips",69.7307311626491,1,1,0,4.88901522328074
2018-03-01,"tips",69.7547005177712,1,1,0,5.42967803550348
2018-03-01,"tips",69.1414479419767,1,0,0,4.82737785675271
2018-03-01,"tips",68.8063438850195,1,0,0,5.35996493633235
2018-03-01,"tips",69.9118957056143,1,0,0,4.66357003594349
2018-03-01,"tips",70.4588624758983,0,0,0,4.65623596131259
2018-03-01,"tips",69.4429158925162,1,0,0,5.3604938536715
2018-03-01,"tips",70.3304497572413,0,1,0,4.97192052155246
2018-03-01,"tips",69.4206017151072,0,1,0,5.00971705588457
2018-03-01,"tips",70.1899196123532,1,0,0,4.5585808639316
2018-03-01,"tips",70.4072996590953,1,0,0,5.09721875490754
2018-03-01,"tips",70.0873255875001,1,0,0,5.09802672349796
2018-03-01,"tips",70.7423372582323,1,0,0,5.09112575627729
2018-03-01,"tips",70.0973254899187,1,0,0,4.74080343593188
2018-03-01,"tips",71.6426396901323,0,0,0,4.88710445329873
2018-03-01,"tips",71.015952253773,1,1,0,5.03498001722932
2018-03-01,"tips",68.6143913168592,1,0,0,5.03959286728413
2018-03-01,"tips",71.1488770258578,1,0,0,4.93238727877135
2018-03-01,"tips",72.540964436158,1,0,0,5.0902253067724
2018-03-01,"tips",69.4022947462655,1,0,0,4.94297259619479
2018-03-01,"tips",71.7973255548191,1,0,0,4.90062932837479
2018-03-01,"tips",70.1515470788126,1,0,0,4.4272738459975
2018-03-01,"tips",69.8384780941894,1,0,0,4.82006933808595
2018-03-01,"tips",69.6348177433739,1,0,0,4.39755966170634
2018-03-01,"tips",70.8157393235372,1,0,0,4.93917578964028
2018-03-01,"tips",70.4741067170053,1,0,0,4.96368182985714
2018-03-01,"tips",70.2516184414695,1,0,0,5.32979051649753
2018-03-01,"tips",70.6100405562336,1,0,0,4.95946879257055
2018-03-01,"tips",69.3772980527555,1,0,1,5.05692279666657
2018-03-01,"tips",69.147499340133,1,0,0,4.56990953669374
2018-03-01,"tips",70.4937143877116,1,0,0,5.0374777166889
2018-03-01,"tips",71.398874564563,1,0,0,4.70680180109672
2018-03-01,"tips",70.2292065805667,0,0,0,5.08464131242287
2018-03-01,"tips",69.5638943547457,0,1,0,4.89648693936785
2018-03-01,"tips",70.9373541362228,0,0,0,5.35360294812229
2018-03-01,"tips",69.3180043918942,1,0,0,5.1209645456003
2018-03-01,"tips",71.5018918276206,1,0,0,4.69660854842708
2018-03-01,"tips",70.5896128111411,0,0,0,4.55900877854025
2018-03-01,"tips",71.1095686223507,0,0,0,4.66972717176917
2018-03-01,"tips",70.6600552922521,1,0,0,4.95225938380146
2018-03-01,"tips",70.7551974652449,0,0,0,5.24137757724938
2018-03-01,"tips",69.3427667378551,0,0,0,4.99629883770814
2018-03-01,"tips",69.886314037054,0,0,0,4.94275313739891
2018-03-01,"tips",67.9091885675999,1,0,0,4.99115536676915
2018-03-01,"tips",71.0873502102412,0,0,0,4.84089937760848
2018-03-01,"tips",69.6301340173065,1,0,0,5.0815833137536
2018-03-01,"tips",68.7651291891275,0,0,0,4.70616330120915
2018-03-01,"tips",70.566529155331,1,0,0,4.71551069624732
2018-03-01,"tips",69.7716341020662,0,1,0,5.08791338867938
2018-03-01,"tips",68.9857201690251,1,0,0,5.13390720657769
2018-03-01,"tips",70.0771367041304,0,0,0,4.83050942856142
2018-03-01,"tips",70.1768067244128,1,0,0,5.14040893048401
2018-03-01,"tips",70.4581254116152,1,0,0,5.17430569448566
2018-03-01,"tips",70.8816067440513,1,0,0,4.40725701557255
2018-03-01,"tips",69.9399216131213,0,1,0,5.19195988083671
2018-03-01,"tips",70.6292164593383,0,0,0,5.07610547509451
2018-03-01,"tips",69.5369756551007,1,0,0,4.95114453246959
2018-03-01,"tips",70.8106957492515,0,1,0,5.16253394261014
2018-03-01,"tips",71.5786544310553,1,0,0,4.79329664020592
2018-03-01,"tips",69.6538201042103,1,0,0,5.22219744302617
2018-03-01,"tips",69.2855977019236,1,0,0,5.14494017094756
2018-03-01,"tips",71.327264224955,1,0,0,4.38147316981837
2018-03-01,"tips",69.9164214185378,1,0,0,4.68519647510428
2018-03-01,"tips",68.5220673793986,1,1,0,4.48031195930858
2018-03-01,"tips",70.2862715166791,0,1,0,5.03748978709248
2018-03-01,"tips",70.0993945463585,1,0,0,5.10687191309359
2018-03-01,"tips",70.4454174396126,1,0,0,5.47164348610872
2018-03-01,"tips",68.9899129468355,1,0,0,4.99033844332728
2018-03-01,"tips",69.5642648592546,0,0,1,5.18892954896808
2018-03-01,"tips",70.5533914610565,0,0,0,5.03207447024014
2018-03-01,"tips",71.2184263164079,1,1,0,5.20483444155641
2018-03-01,"tips",68.4861386487934,1,0,0,5.09685152433793
2018-03-01,"tips",70.5822821482213,0,0,0,4.74276029772448
2018-03-01,"tips",69.2479036882619,1,0,0,4.89377994507256
2018-03-01,"tips",68.2596265526823,1,0,0,5.00208041357156
2018-03-01,"tips",70.2245556096099,0,0,0,5.3692173672785
2018-03-01,"tips",70.4790241763244,1,0,0,5.24742716468378
2018-03-01,"tips",69.6766272013367,1,1,0,5.4832780993656
2018-03-01,"tips",69.4556358481687,0,1,0,4.49544467768368
2018-03-01,"tips",69.8206841971601,0,0,0,4.92963884614232
2018-03-01,"tips",69.5717342702298,1,0,0,4.83761428360013
2018-03-01,"tips",70.3469252055459,0,0,0,4.80618347585904
2018-03-01,"tips",69.4444897277879,1,0,0,4.8925397426985
2018-03-01,"tips",69.9667398593951,1,0,1,4.95590411055118
2018-03-01,"tips",71.4431155041091,1,0,0,5.15057779171415
2018-03-01,"tips",70.5121362355464,1,1,0,4.90883558780881
2018-03-01,"tips",69.1619814905645,1,0,0,4.77572669121556
2018-03-01,"tips",70.4576813497549,1,0,0,5.31209114006572
2018-03-01,"tips",68.9147925210294,0,1,0,5.30765264911904
2018-03-01,"tips",72.0256874472082,1,0,0,4.77638949479327
2018-03-01,"tips",70.190462594826,1,0,0,5.30689570982409
2018-03-01,"tips",69.3178302487488,1,0,0,5.48403063430147
2018-03-01,"tips",69.0995218049318,1,0,0,5.07340776480064
2018-03-01,"tips",70.6662449282986,0,0,0,5.28155539922717
2018-03-01,"tips",69.4512236855653,0,0,0,4.78831307606406
2018-03-01,"tips",70.6811641034579,1,0,1,5.07639757633235
2018-03-01,"tips",72.2254096864535,0,0,0,4.76764323032004
2018-03-01,"tips",69.0440139775994,1,0,0,5.04590729378626
2018-03-01,"tips",71.2812269598717,1,0,0,4.5393788838827
2018-03-01,"tips",68.9776969607857,1,0,0,5.25572097483936
2018-03-01,"tips",69.4003659098329,1,0,0,4.8915686655107
2018-03-01,"tips",70.5059188010482,1,0,0,5.06133293777447
2018-03-01,"tips",69.9340386998313,1,1,0,5.61551047124283
2018-03-01,"tips",69.6407593675577,1,0,0,4.61894920833305
2018-03-01,"tips",71.1056555170151,1,0,0,4.51798361339579
2018-03-01,"tips",69.0660467104456,1,0,0,5.38101830044548
2018-03-01,"tips",70.206005916801,0,0,0,4.71552749048368
2018-03-01,"tips",69.4568297288911,1,0,0,4.94240966005724
2018-03-01,"tips",69.5737634114314,1,1,0,4.9298065535148
2018-03-01,"tips",68.8987131191121,1,0,0,5.13743780826438
2018-03-01,"tips",71.1276278820003,1,0,0,4.43083625063053
2018-03-01,"tips",70.5048373212364,1,1,0,4.49403118959403
2018-03-01,"tips",69.9713115680489,1,0,0,4.78125873247475
2018-03-01,"tips",68.2834692289264,0,0,0,5.00584224435877
2018-03-01,"tips",69.2819007027834,1,0,0,4.96967512466551
2018-03-01,"tips",70.1793831680975,0,0,0,4.99773218726169
2018-03-01,"tips",69.7515079424603,1,0,0,5.45373703711592
2018-03-01,"tips",68.8854597471275,1,0,0,4.8877657014918
2018-03-01,"tips",69.6440471622955,1,0,0,5.12579179003321
2018-03-01,"tips",69.6649996895614,1,0,0,5.22634011247879
2018-03-01,"tips",69.3859287955365,1,1,0,4.47903275885714
2018-03-01,"tips",71.2582611891922,1,0,0,5.14398550115753
2018-03-01,"tips",70.9830656135645,0,0,0,5.14109858107039
2018-03-01,"tips",69.1568039738218,1,0,0,4.75505683212467
2018-03-01,"tips",70.5712060726254,1,0,0,4.4229673389127
2018-03-01,"tips",70.5777940414556,1,1,0,5.21921474177808
2018-03-01,"tips",69.1260732516284,1,0,0,5.21329433055104
2018-03-01,"tips",70.8012219374363,1,0,0,4.85027968341328
2018-03-01,"tips",69.966483855511,1,0,0,4.65074616123111
2018-03-01,"tips",67.0394581752999,1,0,0,4.81911171928147
2018-03-01,"tips",70.8652586072163,1,0,0,4.6284751368574
2018-03-01,"tips",72.324382281288,1,1,0,5.07352372557602
2018-03-01,"tips",69.3769827710153,1,0,0,4.7909074730623
2018-03-01,"tips",70.5858651523567,1,0,0,5.62158186647759
2018-03-01,"tips",68.8740995233876,1,0,0,5.11112048241268
2018-03-01,"tips",69.6397234417518,1,0,0,4.70315714317824
2018-03-01,"tips",69.2270549605299,0,0,0,4.87296495717583
2018-03-01,"tips",70.5740962719794,1,0,0,5.1387552922774
2018-03-01,"tips",70.5377278613399,0,0,0,5.19165703000895
2018-03-01,"tips",67.7078191114394,1,0,0,4.92394120095798
2018-03-01,"tips",71.0016321597606,0,0,0,5.23700855409251
2018-03-01,"tips",70.3154365448802,1,0,0,4.81252830036303
2018-03-01,"tips",69.2356974682516,1,1,0,5.08874711608568
2018-03-01,"tips",71.3567399648539,0,1,0,5.4707393956781
2018-03-01,"tips",71.493501660884,1,0,0,4.79173243614099
2018-03-01,"tips",70.115836447813,1,0,0,4.9625845855316
2018-03-01,"tips",71.5997593261568,1,0,0,5.03643368220505
2018-03-01,"tips",68.7004656629262,1,0,0,4.64618513629595
2018-03-01,"tips",70.8760283035744,0,0,0,4.11552913982929
2018-03-01,"tips",68.4680689976521,1,0,0,4.94139264635123
2018-03-01,"tips",71.1409109241607,1,0,0,5.38769212004
2018-03-01,"tips",70.0356713531444,1,0,0,5.30730008319898
